datetime,forecast_demand_smooth,forecast_demand_simulated
2025-01-16 05:00:00,6379.266055156415,7141.509903869654
2025-01-16 06:00:00,6308.831932356952,7449.152818121847
2025-01-16 07:00:00,6124.671392490891,7292.424880951947
2025-01-16 08:00:00,5710.701245127553,6547.817408787522
2025-01-16 09:00:00,5343.165515393401,5968.460593023966
2025-01-16 10:00:00,5177.727555528245,5762.408175487855
2025-01-16 11:00:00,5170.317924623565,5465.534306843552
2025-01-16 12:00:00,5332.194053300933,5396.216785991317
2025-01-16 13:00:00,5590.614448990414,6095.686936287671
2025-01-16 14:00:00,6135.816666471705,6824.83473340021
2025-01-16 15:00:00,6991.363427113288,7926.743267804404
2025-01-16 16:00:00,7917.838101219064,8660.61351970974
2025-01-16 17:00:00,8508.521829938749,9637.790632847924
2025-01-16 18:00:00,8659.231610706642,10311.63949148183
2025-01-16 19:00:00,8511.430756539357,10528.286405397346
2025-01-16 20:00:00,8180.3265022696705,10776.06494986464
2025-01-16 21:00:00,7851.5015454016375,10452.80190105025
2025-01-16 22:00:00,7508.305779060347,9540.785637725901
2025-01-16 23:00:00,7132.822724289663,8628.417668116923
2025-01-17 00:00:00,6768.613890102614,8230.832743389725
2025-01-17 01:00:00,6421.1582978668275,7982.969366395309
2025-01-17 02:00:00,6238.256157795451,7512.17881429641
2025-01-17 03:00:00,6174.786568259609,7615.9228462417395
2025-01-17 04:00:00,6263.292352051202,7911.384561462732
2025-01-17 05:00:00,6373.0895193508395,8486.929447931174
2025-01-17 06:00:00,6302.723596876964,8659.708288056
2025-01-17 07:00:00,6118.741362980035,8774.8859043514
2025-01-17 08:00:00,5705.172026245023,8660.691367613466
2025-01-17 09:00:00,5337.992150021832,8907.98351784311
2025-01-17 10:00:00,5172.714374959263,8958.143598847104
2025-01-17 11:00:00,5165.311923954048,8896.828061477403
2025-01-17 12:00:00,5327.03131908955,9221.358991193549
2025-01-17 13:00:00,5585.201507826418,9762.848774189544
2025-01-17 14:00:00,6129.875852944869,9541.13056190919
2025-01-17 15:00:00,6984.594261667801,9252.25313925425
2025-01-17 16:00:00,7910.171913688711,9637.791972601712
2025-01-17 17:00:00,8500.283749119997,10448.839504995838
2025-01-17 18:00:00,8650.847610778577,11013.62729167442
2025-01-17 19:00:00,8503.189859086855,11178.638269341776
2025-01-17 20:00:00,8172.406183943006,11021.698380903976
2025-01-17 21:00:00,7843.89959599152,10613.504489345853
2025-01-17 22:00:00,7501.036113422907,9766.833715637924
2025-01-17 23:00:00,7125.916605136321,8852.7997473592
2025-01-18 00:00:00,6762.0603988813455,8484.348559907394
2025-01-18 01:00:00,6414.941215871408,8557.805003780744
2025-01-18 02:00:00,6232.216164298261,8910.763083822154
2025-01-18 03:00:00,6168.808027378656,9263.037143191741
2025-01-18 04:00:00,6257.228119677902,8922.421642063051
2025-01-18 05:00:00,6366.918981268731,8446.998032525828
2025-01-18 06:00:00,6296.621189987996,8075.31813280827
2025-01-18 07:00:00,6112.8170902081065,7620.281341653999
2025-01-18 08:00:00,5699.648177268403,7015.280588675376
2025-01-18 09:00:00,5332.82381033841,6571.9338941568585
2025-01-18 10:00:00,5167.706061739142,6707.458498022965
2025-01-18 11:00:00,5160.31078000697,6752.56195727401
2025-01-18 12:00:00,5321.873594919614,7605.60836850128
2025-01-18 13:00:00,5579.793819058109,7733.76447552321
2025-01-18 14:00:00,6123.94080213273,7525.227751403738
2025-01-18 15:00:00,6977.8316595253,7715.869396255164
2025-01-18 16:00:00,7902.513154384174,8025.577758895584
2025-01-18 17:00:00,8492.053639918951,8265.576063541803
2025-01-18 18:00:00,8642.471723411243,8947.039621223814
2025-01-18 19:00:00,8494.956936083578,9546.677306130294
2025-01-18 20:00:00,8164.493530537354,9773.548872370231
2025-01-18 21:00:00,7836.305006250025,9888.659847912786
2025-01-18 22:00:00,7493.7734882159,9630.481338789687
2025-01-18 23:00:00,7119.017175863968,9334.311585288446
2025-01-19 00:00:00,6755.513259261885,8783.986914576974
2025-01-19 01:00:00,6408.730161595614,8168.966838304605
2025-01-19 02:00:00,6226.182027254315,8174.935202848151
2025-01-19 03:00:00,6162.8352832378605,8357.744603113288
2025-01-19 04:00:00,6251.169766226698,8608.864343083365
2025-01-19 05:00:00,6360.754423966842,8548.407513314682
2025-01-19 06:00:00,6290.524696786082,8617.598404201812
2025-01-19 07:00:00,6106.898558937013,8740.238202821236
2025-01-19 08:00:00,5694.129682546231,8670.371284961559
2025-01-19 09:00:00,5327.660480817939,8040.318588253454
2025-01-19 10:00:00,5162.702602561225,7568.780086222934
2025-01-19 11:00:00,5155.314481824133,7239.4736164263595
2025-01-19 12:00:00,5316.720868687384,7804.6447868450305
2025-01-19 13:00:00,5574.391370283573,8368.763704230916
2025-01-19 14:00:00,6118.011501632731,8291.745243971185
2025-01-19 15:00:00,6971.075608421406,9228.75225539104
2025-01-19 16:00:00,7894.861812486895,10497.52510586639
2025-01-19 17:00:00,8483.831497560188,11039.943468917365
2025-01-19 18:00:00,8634.103943907949,11322.322183397644
2025-01-19 19:00:00,8486.731982684923,11635.618618029886
2025-01-19 20:00:00,8156.588536959537,11466.514180462269
2025-01-19 21:00:00,7828.7177694722495,11003.709228956732
2025-01-19 22:00:00,7486.517895462782,9667.298188432404
2025-01-19 23:00:00,7112.124427917867,8557.167680303415
2025-01-20 00:00:00,6748.972461018538,7644.06196227786
2025-01-20 01:00:00,6402.5251239599775,7620.23623963853
2025-01-20 02:00:00,6220.153735626811,8064.965677786202
2025-01-20 03:00:00,6156.868324994195,8340.621803033753
2025-01-20 04:00:00,6245.117281275078,8291.830318818653
2025-01-20 05:00:00,6354.595837604087,7644.968187274117
2025-01-20 06:00:00,6284.434108212473,6758.863236065918
2025-01-20 07:00:00,6100.985760092675,6481.812839931698
2025-01-20 08:00:00,5688.616533092791,6329.605410052202
2025-01-20 09:00:00,5322.502152732561,6076.911944292967
2025-01-20 10:00:00,5157.703989599973,5510.2800302461965
2025-01-20 11:00:00,5150.323022438441,5501.798223242183
2025-01-20 12:00:00,5311.573132915766,6065.661392429333
2025-01-20 13:00:00,5568.9941537682525,6871.976944088124
2025-01-20 14:00:00,6112.0879433956925,7380.867268678186
2025-01-20 15:00:00,6964.32609986386,7835.174218154211
2025-01-20 16:00:00,7887.21787949624,8602.922997179081
2025-01-20 17:00:00,8475.617315400448,9380.33156023845
2025-01-20 18:00:00,8625.74426556717,10618.890672667734
2025-01-20 19:00:00,8478.514992220798,11076.902604942461
2025-01-20 20:00:00,8148.691196639978,10943.206943064886
2025-01-20 21:00:00,7821.137878692014,10961.726715374065
2025-01-20 22:00:00,7479.26932793276,10745.98110832637
2025-01-20 23:00:00,7105.238354073446,10155.290437833686
2025-01-21 00:00:00,6742.437996528997,9492.76462660279
2025-01-21 01:00:00,6396.326095232014,8827.809045848684
2025-01-21 02:00:00,6214.131281804248,8412.039159418595
2025-01-21 03:00:00,6150.90714514323,8350.808508061436
2025-01-21 04:00:00,6239.070657420523,7988.308658053014
2025-01-21 05:00:00,6348.4432149261065,7951.260241257118
2025-01-21 06:00:00,6278.349417337933,8117.214622499082
2025-01-21 07:00:00,6095.078686846375,7876.950593184158
2025-01-21 08:00:00,5683.108722349982,7478.327904065296
2025-01-21 09:00:00,5317.348819829696,6636.002978172429
2025-01-21 10:00:00,5152.7102170263015,6248.7283613976515
2025-01-21 11:00:00,5145.3363963373085,5617.4743630637195
2025-01-21 12:00:00,5306.430381813428,5817.429440566434
2025-01-21 13:00:00,5563.602163478295,6111.495718032917
2025-01-21 14:00:00,6106.170120959248,6320.094586290038
2025-01-21 15:00:00,6957.583126736265,7293.188742151379
2025-01-21 16:00:00,7879.581347759042,8726.263220665838
2025-01-21 17:00:00,8467.411086121845,10046.044661689253
2025-01-21 18:00:00,8617.392680963005,10780.171205055793
2025-01-21 19:00:00,8470.305957361881,11105.745113659144
2025-01-21 20:00:00,8140.801502476661,10868.707594907439
2025-01-21 21:00:00,7813.565326852486,10409.977606031038
2025-01-21 22:00:00,7472.0277786704655,9353.089548804828
2025-01-21 23:00:00,7098.358947593911,8602.140276800134
2025-01-22 00:00:00,6735.909859121619,8338.553870867569
2025-01-22 01:00:00,6390.133068900178,8019.55544706631
2025-01-22 02:00:00,6208.114659424453,7706.513689559518
2025-01-22 03:00:00,6144.9517373983,7771.178217828726
2025-01-22 04:00:00,6233.029888362447,7592.23503303407
2025-01-22 05:00:00,6342.296549622951,7125.900270132302
2025-01-22 06:00:00,6272.270618011302,6733.88410852352
2025-01-22 07:00:00,6089.177333189493,6230.63864465785
2025-01-22 08:00:00,5677.606244645864,5556.378849457172
2025-01-22 09:00:00,5312.200476760052,5038.05096109747
2025-01-22 10:00:00,5147.721279740162,4621.74478443632
2025-01-22 11:00:00,5140.354598540069,4730.058947230974
2025-01-22 12:00:00,5301.29261020515,5612.8605639904845
2025-01-22 13:00:00,5558.215394001547,6049.255204142924
2025-01-22 14:00:00,6100.25802844161,6290.510246805705
2025-01-22 15:00:00,6950.846682426565,6578.788541862305
2025-01-22 16:00:00,7871.952209934799,7211.404682119603
2025-01-22 17:00:00,8459.212802165863,7889.387983293065
2025-01-22 18:00:00,8609.049182410916,8373.172037956585
2025-01-22 19:00:00,8462.104870543828,8664.617146318957
2025-01-22 20:00:00,8132.919447178477,8718.011949526544
2025-01-22 21:00:00,7806.000106868234,8406.387416733563
2025-01-22 22:00:00,7464.793240824889,7795.122179608627
2025-01-22 23:00:00,7091.486201923843,7269.630387215009
2025-01-23 00:00:00,6729.38804247429,7332.605184259093
2025-01-23 01:00:00,6383.946038900545,7320.807529745705
2025-01-23 02:00:00,6202.103862583093,6835.181962339566
2025-01-23 03:00:00,6139.002095919069,6461.678248973366
2025-01-23 04:00:00,6226.994968204517,6224.418072083461
2025-01-23 05:00:00,6336.155835731688,5961.96680730626
2025-01-23 06:00:00,6266.197704367899,5743.134367231035
2025-01-23 07:00:00,6083.281693415086,5841.700238842779
2025-01-23 08:00:00,5672.109094633972,5812.652419020261
2025-01-23 09:00:00,5307.057118505842,5487.330991374317
2025-01-23 10:00:00,5142.737172909548,5368.812666533914
2025-01-23 11:00:00,5135.377624262397,5024.387926497073
2025-01-23 12:00:00,5296.159813142776,5818.657226220347
2025-01-23 13:00:00,5552.833840155094,6449.224300352074
2025-01-23 14:00:00,6094.351660175571,6574.133671623675
2025-01-23 15:00:00,6944.116760510029,6368.5949670866385
2025-01-23 16:00:00,7864.330458801139,6379.659137812219
2025-01-23 17:00:00,8451.022455891209,6505.277587990004
2025-01-23 18:00:00,8600.713762137115,7031.774904779522
2025-01-23 19:00:00,8453.911724121539,7652.188305756211
2025-01-23 20:00:00,8125.045023390078,8632.85043264677
2025-01-23 21:00:00,7798.442211647786,9129.994778156806
2025-01-23 22:00:00,7457.565707587148,9182.72169745774
2025-01-23 23:00:00,7084.620110577771,8904.506818957298
2025-01-24 00:00:00,6722.872540395811,7974.788209250476
2025-01-24 01:00:00,6377.764999335608,7179.569106140277
2025-01-24 02:00:00,6196.098885545876,6939.230925051523
2025-01-24 03:00:00,6133.058215031015,7009.258777632371
2025-01-24 04:00:00,6220.9658912009545,7430.99525265252
2025-01-24 05:00:00,6330.021067419191,7634.975633141211
2025-01-24 06:00:00,6260.130670650793,7873.660011670609
2025-01-24 07:00:00,6077.391761929381,7708.994415295493
2025-01-24 08:00:00,5666.617267089434,7331.221402973868
2025-01-24 09:00:00,5301.91874017285,6781.783560324964
2025-01-24 10:00:00,5137.757891802839,6182.129704906843
2025-01-24 11:00:00,5130.40546879427,5697.438557461867
2025-01-24 12:00:00,5291.031985763708,6200.879006686154
2025-01-24 13:00:00,5547.457496842506,6732.461781531961
2025-01-24 14:00:00,6088.45101057539,7112.318448087065
2025-01-24 15:00:00,6937.393354633957,7459.327079229119
2025-01-24 16:00:00,7856.716087183068,7921.056313953246
2025-01-24 17:00:00,8442.84003963123,8652.327207592298
2025-01-24 18:00:00,8592.38641234019,8983.566681516373
2025-01-24 19:00:00,8445.726510425317,8719.865249755658
2025-01-24 20:00:00,8117.178223737349,8252.925225013429
2025-01-24 21:00:00,7790.891634101881,8411.177744423892
2025-01-24 22:00:00,7450.345172167899,8746.974013537594
2025-01-24 23:00:00,7077.76066709966,8492.70977280421
2025-01-25 00:00:00,6716.363346746381,8135.581724309865
2025-01-25 01:00:00,6371.589944371968,7335.2636550804955
2025-01-25 02:00:00,6190.099722643825,6463.962268739354
2025-01-25 03:00:00,6127.120089123355,6081.701409879271
2025-01-25 04:00:00,6214.942651664219,6172.873193615281
2025-01-25 05:00:00,6323.892238903074,6266.506127303111
2025-01-25 06:00:00,6254.069511145726,6788.097704431685
2025-01-25 07:00:00,6071.507533183138,7061.265468006181
2025-01-25 08:00:00,5661.130756834742,7026.841352011962
2025-01-25 09:00:00,5296.785336914752,6863.888746750992
2025-01-25 10:00:00,5132.783431727792,6908.598714648674
2025-01-25 11:00:00,5125.4381274555535,6665.327426663297
2025-01-25 12:00:00,5285.909123239426,7145.392365714395
2025-01-25 13:00:00,5542.086359001924,7447.583425381195
2025-01-25 14:00:00,6082.556074088366,6772.17517582802
2025-01-25 15:00:00,6930.676458475731,6773.0345828896425
2025-01-25 16:00:00,7849.109087927227,7057.535695358262
2025-01-25 17:00:00,8434.665545714774,7247.543500902023
2025-01-25 18:00:00,8584.067125213493,8054.238716837933
2025-01-25 19:00:00,8437.549221781224,8604.44875993169
2025-01-25 20:00:00,8109.3190408438595,8719.543849262898
2025-01-25 21:00:00,7783.348367146393,8610.477833901563
2025-01-25 22:00:00,7443.131627789047,8515.062939508793
2025-01-25 23:00:00,7070.907865048117,7889.4713072804325
2025-01-26 00:00:00,6709.8604554086305,7458.101618620882
2025-01-26 01:00:00,6365.420868203088,7093.096581683456
2025-01-26 02:00:00,6184.106368235165,6740.012487199186
2025-01-26 03:00:00,6121.187712611904,6988.508595681157
2025-01-26 04:00:00,6208.9252439314205,7591.222564276024
2025-01-26 05:00:00,6317.769344422948,8139.690899660445
2025-01-26 06:00:00,6248.0142201574745,8868.680155733864
2025-01-26 07:00:00,6065.629001646738,9425.010175840776
2025-01-26 08:00:00,5655.649558712814,9312.41160646552
2025-01-26 09:00:00,5291.656903905628,8539.180201213276
2025-01-26 10:00:00,5127.813788009369,7639.305732409001
2025-01-26 11:00:00,5120.475595579861,7170.687390355039
2025-01-26 12:00:00,5280.79122075677,7306.0088462161275
2025-01-26 13:00:00,5536.720421587166,7939.531196802731
2025-01-26 14:00:00,6076.6668451772275,8490.850356128885
2025-01-26 15:00:00,6923.966065727566,9310.443210796795
2025-01-26 16:00:00,7841.509453892524,10143.57754118684
2025-01-26 17:00:00,8426.498966473779,10659.112633940182
2025-01-26 18:00:00,8575.755892953275,11116.748852466048
2025-01-26 19:00:00,8429.379850518526,11421.688135889219
2025-01-26 20:00:00,8101.467467336908,11589.594073968092
2025-01-26 21:00:00,7775.812403703453,11041.708705270927
2025-01-26 22:00:00,7435.925067680787,10430.257495911583
2025-01-26 23:00:00,7064.0616979910665,9850.178575161017
2025-01-27 00:00:00,6703.363860277135,9459.278761087804
2025-01-27 01:00:00,6359.257765035792,9125.139404326324
2025-01-27 02:00:00,6178.118816691507,8661.07767556634
2025-01-27 03:00:00,6115.261079925608,8733.593056564643
2025-01-27 04:00:00,6202.913662352135,8727.778488928045
2025-01-27 05:00:00,6311.652378229977,8595.75416115989
2025-01-27 06:00:00,6241.964792001241,8506.4622628685
2025-01-27 07:00:00,6059.756161801093,8556.864585706153
2025-01-27 08:00:00,5650.17366757716,8662.79640234125
2025-01-27 09:00:00,5286.533436329941,8031.173575488185
2025-01-27 10:00:00,5122.848955981669,7395.333737961739
2025-01-27 11:00:00,5115.5178685086785,6871.334502958155
2025-01-27 12:00:00,5275.678273511125,6732.6704201837565
2025-01-27 13:00:00,5531.359679560853,6991.735195983292
2025-01-27 14:00:00,6070.7833183137145,6880.596974597597
2025-01-27 15:00:00,6917.2621700909385,7174.320176109997
2025-01-27 16:00:00,7833.91717794672,7719.03408485715
2025-01-27 17:00:00,8418.340294246027,8484.115280770919
2025-01-27 18:00:00,8567.452707761651,9246.137738885984
2025-01-27 19:00:00,8421.218388972364,9420.162062953133
2025-01-27 20:00:00,8093.623495849673,9259.124634195718
2025-01-27 21:00:00,7768.283736701808,9394.301096227311
2025-01-27 22:00:00,7428.725485080476,9171.33736939564
2025-01-27 23:00:00,7057.222159503763,9003.939126680874
2025-01-28 00:00:00,6696.873555254559,8758.243046997362
2025-01-28 01:00:00,6353.10062908532,8045.218172175571
2025-01-28 02:00:00,6172.137062392781,7365.88435823096
2025-01-28 03:00:00,6109.3401855016,7438.173560535267
2025-01-28 04:00:00,6196.907901283941,7495.945420968484
2025-01-28 05:00:00,6305.541334583064,7719.420993459041
2025-01-28 06:00:00,6235.921220999524,7813.36479478988
2025-01-28 07:00:00,6053.889008134345,7682.662043738304
2025-01-28 08:00:00,5644.703078288308,7161.46235829624
2025-01-28 09:00:00,5281.414929378891,6560.447079814839
2025-01-28 10:00:00,5117.888930984979,6106.063218599065
2025-01-28 11:00:00,5110.564941589223,5801.871131417878
2025-01-28 12:00:00,5270.570276703944,6278.0800216687985
2025-01-28 13:00:00,5526.004127891909,6788.028055448623
2025-01-28 14:00:00,6064.905487976249,7250.578640490527
2025-01-28 15:00:00,6910.564765274577,7834.527306150327
2025-01-28 16:00:00,7826.332252965182,8250.542217773682
2025-01-28 17:00:00,8410.18952137614,8210.761008549074
2025-01-28 18:00:00,8559.157561847658,7943.529144302495
2025-01-28 19:00:00,8413.06482948473,8094.142751167441
2025-01-28 20:00:00,8085.787119022006,7727.833252384474
2025-01-28 21:00:00,7760.762359076964,7463.299289691849
2025-01-28 22:00:00,7421.53287323224,6908.189673762164
2025-01-28 23:00:00,7050.389243168076,6304.847766393694
2025-01-29 00:00:00,6690.389534250255,5704.180303030996
2025-01-29 01:00:00,6346.949454573527,5165.167764842559
2025-01-29 02:00:00,6166.161099725396,4869.838925571167
2025-01-29 03:00:00,6103.42502378341,5078.491451147048
2025-01-29 04:00:00,6190.907955090788,5289.791121101937
2025-01-29 05:00:00,6299.436207747438,5932.007520143641
2025-01-29 06:00:00,6229.883501480945,5725.551493146136
2025-01-29 07:00:00,6048.027535140635,5385.214543110446
2025-01-29 08:00:00,5639.237785712483,4898.547743911909
2025-01-29 09:00:00,5276.301378249076,4230.449179569551
2025-01-29 10:00:00,5112.9337083646915,3943.4170415919475
2025-01-29 11:00:00,5105.616810173645,4559.737412989315
2025-01-29 12:00:00,5265.467225541832,5807.117202264264
2025-01-29 13:00:00,5520.653761554646,6510.568455441733
2025-01-29 14:00:00,6059.0333486490845,7034.592677036654
2025-01-29 15:00:00,6903.87384499373,7478.731153834553
2025-01-29 16:00:00,7818.754671830449,7736.831564056191
2025-01-29 17:00:00,8402.04664021596,7701.166256281577
2025-01-29 18:00:00,8550.87044742768,7986.080071351668
2025-01-29 19:00:00,8404.919164404859,8160.577127129004
2025-01-29 20:00:00,8077.958329500744,8268.77130895057
2025-01-29 21:00:00,7753.248263771261,8401.426860137302
2025-01-29 22:00:00,7414.347225386857,8097.612702936458
2025-01-29 23:00:00,7043.562942572264,7635.564402396474
2025-01-30 00:00:00,6683.911791179782,7570.043509649786
2025-01-30 01:00:00,6340.804235728249,7263.463501122655
2025-01-30 02:00:00,6160.190923081595,7052.23720032916
2025-01-30 03:00:00,6097.515589220342,6723.049822120821
2025-01-30 04:00:00,6184.91381814244,5995.673367691181
2025-01-30 05:00:00,6293.336991994193,6065.782437090085
2025-01-30 06:00:00,6223.851627779878,5896.668064583757
2025-01-30 07:00:00,6042.171737319713,5996.4873078009305
2025-01-30 08:00:00,5633.777784721184,5985.120698543936
2025-01-30 09:00:00,5271.192778142047,5087.449740066274
2025-01-30 10:00:00,5107.983283470956,4304.9412791243685
2025-01-30 11:00:00,5100.6734696187805,3668.544170530091
2025-01-30 12:00:00,5260.369115236241,3747.592429645613
2025-01-30 13:00:00,5515.308575528446,4230.6922425906105
2025-01-30 14:00:00,6053.166894822005,4996.5626440512
2025-01-30 15:00:00,6897.189402969887,6055.315916926037
2025-01-30 16:00:00,7811.184427432042,7312.137538784577
2025-01-30 17:00:00,8393.911643124655,8231.188194697103
2025-01-30 18:00:00,8542.591356725543,8595.141581965616
2025-01-30 19:00:00,8396.7813860893,8402.787174539983
2025-01-30 20:00:00,8070.137119939774,8296.600311957405
2025-01-30 21:00:00,7745.741443733848,8518.072803842013
2025-01-30 22:00:00,7407.168534801645,7921.3236026465
2025-01-30 23:00:00,7036.743251310825,7666.031051868844
2025-01-31 00:00:00,6677.440319964682,7547.145122913172
2025-01-31 01:00:00,6334.664966783035,7513.512584137683
2025-01-31 02:00:00,6154.226526859176,8012.733515218354
2025-01-31 03:00:00,6091.611876267191,8228.735656006309
2025-01-31 04:00:00,6178.925484814219,8065.99073777136
2025-01-31 05:00:00,6287.243681600066,7627.622581610799
2025-01-31 06:00:00,6217.825594236263,7001.310778481867
2025-01-31 07:00:00,6036.321609176738,6622.429797262877
2025-01-31 08:00:00,5628.32307019096,6095.811477215965
2025-01-31 09:00:00,5266.089124264088,5345.257339159734
2025-01-31 10:00:00,5103.037651658489,5034.61586796304
